Шал,Тагт,Ашиглалтанд орсон он,Гараж,Цонх,Барилгын давхар,Хаалга,Талбай,Хэдэн давхарт,Лизинг,Дүүрэг,Цонхны тоо,Байршил,Үнэ
Паркет,3+тагттай,2020,Байгаа,Вакум,12,Бүргэд,365.0м²,8,Лизинггүй,Хан-Уул,8,Зайсан,"4,5сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,48.73м²,11,Лизинггүй,Хан-Уул,4,Бусад,"2,8сая"
Паркет,1тагттай,2008,Байхгүй,Вакум,5,Бүргэд,47.0м²,5,Лизинггүй,Баянзүрх,2,15-рхороолол,76сая
Паркет,1тагттай,2016,Байгаа,Вакум,6,Бүргэд,70.0м²,5,Лизинггүй,Хан-Уул,6,15-рхороолол,140сая
Паркет,1тагттай,2012,Байгаа,Төмөрвакум,3,Бүргэд,179.0м²,5,Лизинггүй,Хан-Уул,5,Зайсан,483сая
Паркет,1тагттай,2021,Байхгүй,Вакум,10,Бүргэд,41.85м²,9,Хувьлизингтэй,СонгиноХайрхан,2,Ханынматериал,"1,75сая"
Паркет,Тагтгүй,2013,Байхгүй,Вакум,4,Бүргэд,165.0м²,3,Лизинггүй,Сүхбаатар,5,Баруун4зам,470сая
Паркет,1тагттай,2015,Байхгүй,Вакум,11,Бүргэд,76.2м²,11,Банкнылизингтэй,Баянгол,4,1-рхороолол,150сая
Паркет,1тагттай,2018,Байхгүй,Вакум,16,Бүргэд,63.0м²,5,Лизинггүй,Баянзүрх,3,Бусад,180сая
Паркет,3+тагттай,2021,Байхгүй,Вакум,16,Бүргэд,54.0м²,10,Банкнылизингтэй,Хан-Уул,3,Яармаг,96сая
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,50.87м²,5,Лизинггүй,Хан-Уул,2,Яармаг,"91,5сая"
Паркет,2тагттай,2014,Байгаа,Вакум,5,Бүргэд,60.0м²,5,Лизинггүй,Баянзүрх,3,Бусад,"1,6сая"
Паркет,Тагтгүй,2020,Байгаа,Вакум,16,Төмөр,147.0м²,9,Лизинггүй,Хан-Уул,4,Зайсан,"4,2сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,3,Бүргэд,70.04м²,13,Лизинггүй,Хан-Уул,5,Яармаг,"2,4сая"
Паркет,1тагттай,2014,Байхгүй,Вакум,12,Бүргэд,54.24м²,9,Лизинггүй,Баянгол,2,"3,4хороолол",109сая
Паркет,1тагттай,2007,Байхгүй,Вакум,5,Бүргэд,68.99м²,4,Лизинггүй,Баянгол,3,25-рэмийнсан,109сая
Паркет,1тагттай,2016,Байхгүй,Вакум,10,Бүргэд,45.0м²,3,Лизинггүй,Хан-Уул,3,Нисэх,"1,9сая"
Паркет,1тагттай,2020,Байхгүй,Модонвакум,16,Бүргэд,77.03м²,10,Лизинггүй,Хан-Уул,4,Яармаг,"2,85сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,12,Бүргэд,53.57м²,12,Лизинггүй,Хан-Уул,3,Нисэх,102сая
Паркет,1тагттай,2014,Байгаа,Вакум,12,Бүргэд,42.5м²,6,Лизинггүй,Баянзүрх,2,Бусад,105сая
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Бүргэд,61.51м²,5,Лизинггүй,Хан-Уул,4,Зайсан,"2,5сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,51.92м²,11,Лизинггүй,Сүхбаатар,3,Дөлгөөннуур,2сая
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Бүргэд,52.53м²,3,Хувьлизингтэй,Баянзүрх,3,16-рхороолол,"1,7сая"
Паркет,2тагттай,2020,Байгаа,Вакум,6,Төмөр,210.0м²,1,Лизинггүй,Хан-Уул,8,Бусад,1540
Паркет,1тагттай,2020,Байхгүй,Вакум,12,Төмөр,54.21м²,12,Банкнылизингтэй,Хан-Уул,2,Яармаг,100сая
Паркет,1тагттай,2021,Байгаа,Вакум,12,Төмөр,35.9м²,5,Банкнылизингтэй,Баянгол,4,Баянбүрд,"2,1сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Төмөр,66.35м²,10,Хувьлизингтэй,Хан-Уул,2,19-рхороолол,"185,78сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,13,Бүргэд,56.0м²,12,Лизинггүй,Хан-Уул,2,Яармаг,"1,8сая"
Паркет,1тагттай,1985,Байхгүй,Вакум,5,Бүргэд,29.0м²,5,Лизинггүй,Чингэлтэй,3,Бусад,95сая
Паркет,1тагттай,2009,Байхгүй,Вакум,7,Бүргэд,58.5м²,7,Лизинггүй,Баянгол,3,"3,4хороолол",110сая
Паркет,2тагттай,2021,Байхгүй,Вакум,16,Төмөр,95.37м²,9,Банкнылизингтэй,Баянгол,4,"3,4хороолол","2,6сая"
Паркет,2тагттай,2021,Байхгүй,Вакум,17,Бүргэд,103.64м²,6,Лизинггүй,Хан-Уул,4,Хансвиллхотхон,"2,5сая"
Паркет,Тагтгүй,2019,Байгаа,Вакум,15,Төмөр,60.7м²,12,Лизинггүй,Хан-Уул,4,Яармаг,"2,4сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,48.95м²,10,Лизинггүй,Баянзүрх,2,Чулууновоо,"1,55сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Төмөр,39.06м²,9,Лизинггүй,Хан-Уул,2,Нарныхороолол,"2,35сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Бүргэд,29.83м²,2,Хувьлизингтэй,Баянзүрх,2,16-рхороолол,"50,71сая"
Паркет,1тагттай,2018,Байхгүй,Вакум,9,Төмөр,106.5м²,1,Хувьлизингтэй,Хан-Уул,4,Зайсан,197сая
Паркет,2тагттай,2014,Байхгүй,Төмөрвакум,17,Төмөр,300.0м²,17,Лизинггүй,Хан-Уул,8,Бусад,1700
Паркет,1тагттай,2010,Байхгүй,Вакум,10,Төмөрвакум,44.0м²,2,Банкнылизингтэй,Чингэлтэй,3,Баянбүрд,82сая
Паркет,1тагттай,2021,Байгаа,Вакум,16,Бүргэд,59.0м²,10,Банкнылизингтэй,Хан-Уул,3,Бусад,"2,9сая"
Паркет,1тагттай,2021,Байгаа,Вакум,16,Бүргэд,100.71м²,10,Банкнылизингтэй,Хан-Уул,4,Бусад,"2,9сая"
Паркет,2тагттай,2021,Байхгүй,Вакум,10,Бүргэд,46.02м²,6,Лизинггүй,Хан-Уул,2,Нисэх,"1,4сая"
Паркет,2тагттай,2018,Байхгүй,Вакум,23,Бүргэд,117.0м²,6,Лизинггүй,Хан-Уул,4,Хүннү,"403,65сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,25,Бүргэд,70.0м²,10,Лизинггүй,Хан-Уул,4,Бусад,"234,5сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,11,Төмөр,45.9м²,4,Лизинггүй,Баянгол,2,Гандан,"1,8сая"
Паркет,2тагттай,2021,Байхгүй,Вакум,16,Бүргэд,48.73м²,9,Лизинггүй,Хан-Уул,4,Бусад,"2,7сая"
Паркет,2тагттай,2015,Байхгүй,Вакум,12,Бүргэд,140.0м²,8,Лизинггүй,Сүхбаатар,6,Бусад,"3,3сая"
Паркет,2тагттай,2021,Байгаа,Вакум,20,Бүргэд,170.0м²,14,Лизинггүй,Хан-Уул,6,Зайсан,"3,3сая"
Паркет,1тагттай,2008,Байхгүй,Вакум,9,Бүргэд,70.0м²,4,Банкнылизингтэй,Баянгол,5,10-рхороолол,125сая
Паркет,1тагттай,2021,Байхгүй,Вакум,22,Төмөр,101.0м²,5,Лизинггүй,Хан-Уул,5,RiverGarden,565сая
Паркет,3+тагттай,2011,Байгаа,Вакум,11,Бүргэд,245.0м²,11,Лизинггүй,Хан-Уул,8,Бусад,1780
Паркет,2тагттай,2021,Байхгүй,Вакум,13,Төмөр,82.0м²,2,Лизинггүй,Хан-Уул,5,Яармаг,"1,75сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,58.0м²,16,Банкнылизингтэй,Баянгол,2,1-рхороолол,121сая
Паркет,1тагттай,2014,Байхгүй,Вакум,12,Бүргэд,56.52м²,2,Банкнылизингтэй,Баянгол,2,Нарныхороолол,145сая
Паркет,1тагттай,2018,Байгаа,Вакум,15,Төмөр,81.0м²,10,Хувьлизингтэй,Сүхбаатар,4,"40,50мянгат","330,61сая"
Паркет,1тагттай,2012,Байгаа,Вакум,12,Бүргэд,52.0м²,7,Банкнылизингтэй,СонгиноХайрхан,4,5шар,102сая
Паркет,Тагтгүй,2020,Байхгүй,Модонвакум,16,Бүргэд,65.2м²,1,Лизинггүй,Баянзүрх,2,Бусад,"2,8сая"
Ламинат,1тагттай,2020,Байхгүй,Төмөрвакум,16,Бүргэд,59.14м²,9,Банкнылизингтэй,Баянзүрх,3,13-рхороолол,190сая
Паркет,1тагттай,2021,Байхгүй,Вакум,7,Төмөрвакум,49.14м²,2,Лизинггүй,Хан-Уул,2,Яармаг,"1,7сая"
Паркет,Тагтгүй,2021,Байхгүй,Вакум,7,Бүргэд,48.73м²,2,Лизинггүй,Хан-Уул,2,Хүннү,"2,8сая"
Паркет,1тагттай,2019,Байхгүй,Төмөрвакум,15,Бүргэд,85.0м²,2,Банкнылизингтэй,Баянгол,3,5-рхороолол,"422,73сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,73.5м²,3,Лизинггүй,Хан-Уул,3,Яармаг,170сая
Ламинат,1тагттай,2021,Байхгүй,Вакум,13,Бүргэд,69.17м²,3,Лизинггүй,Хан-Уул,3,Яармаг,205сая
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,75.0м²,7,Лизинггүй,Хан-Уул,3,Яармаг,"127,5сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,12,Бүргэд,137.0м²,4,Лизинггүй,Хан-Уул,4,KingTower,398сая
Паркет,Тагтгүй,1980,Байхгүй,Вакум,3,Бүргэд,38.0м²,3,Лизинггүй,Чингэлтэй,2,"40,50мянгат",88сая
Паркет,2тагттай,2021,Байхгүй,Вакум,22,Бүргэд,96.0м²,7,Хувьлизингтэй,Хан-Уул,5,Яармаг,335сая
Паркет,1тагттай,2015,Байхгүй,Вакум,16,Төмөр,50.0м²,12,Банкнылизингтэй,Баянгол,3,Баруун4зам,120сая
Паркет,1тагттай,2015,Байхгүй,Вакум,12,Бүргэд,36.2м²,5,Лизинггүй,Баянзүрх,2,14-рхороолол,68сая
Паркет,1тагттай,2021,Байхгүй,Вакум,2,Төмөрвакум,49.0м²,7,Лизинггүй,Хан-Уул,2,Яармаг,"1,7сая"
Паркет,2тагттай,2021,Байхгүй,Вакум,16,Бүргэд,48.73м²,10,Лизинггүй,Хан-Уул,4,Бусад,"2,8сая"
Паркет,2тагттай,2021,Байхгүй,Вакум,16,Бүргэд,48.73м²,10,Лизинггүй,Хан-Уул,4,Бусад,"2,7сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,7,Бүргэд,49.14м²,2,Лизинггүй,Хан-Уул,2,Бусад,"1,7сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,7,Төмөрвакум,49.14м²,2,Лизинггүй,Хан-Уул,2,Яармаг,"1,65сая"
Паркет,1тагттай,2021,Байгаа,Вакум,9,Бүргэд,55.09м²,7,Хувьлизингтэй,Хан-Уул,3,Яармаг,"1,3сая"
Паркет,1тагттай,2017,Байгаа,Вакум,12,Төмөрвакум,108.0м²,1,Лизинггүй,Хан-Уул,4,RiverGarden,520сая
Ламинат,1тагттай,2021,Байхгүй,Төмөрвакум,16,Бүргэд,122.0м²,15,Лизинггүй,Баянзүрх,5,Бусад,"3,85сая"
Паркет,1тагттай,2021,Байхгүй,Төмөрвакум,7,Бүргэд,49.14м²,2,Лизинггүй,Хан-Уул,2,Яармаг,"1,7сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,16,Бүргэд,43.8м²,6,Лизинггүй,Баянгол,2,"3,4хороолол","87,6сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Төмөр,52.0м²,11,Лизинггүй,Хан-Уул,3,Яармаг,"109,18сая"
Паркет,1тагттай,2019,Байхгүй,Вакум,16,Бүргэд,54.46м²,8,Лизинггүй,Баянзүрх,4,Бусад,"1,65сая"
Паркет,1тагттай,2019,Байгаа,Вакум,12,Төмөр,78.1м²,9,Лизинггүй,Хан-Уул,3,Зайсан,"2,5сая"
Паркет,2тагттай,2016,Байхгүй,Вакум,16,Бүргэд,130.6м²,4,Лизинггүй,Баянзүрх,5,Олимпхотхон,320сая
Паркет,1тагттай,2021,Байхгүй,Вакум,7,Төмөрвакум,49.0м²,2,Лизинггүй,Хан-Уул,2,Яармаг,"1,7сая"
Паркет,1тагттай,2018,Байхгүй,Вакум,15,Бүргэд,82.0м²,11,Хувьлизингтэй,Баянгол,4,10-рхороолол,198сая
Паркет,1тагттай,2021,Байгаа,Вакум,9,Бүргэд,70.98м²,8,Хувьлизингтэй,Хан-Уул,4,Яармаг,"1,3сая"
Паркет,1тагттай,2021,Байгаа,Вакум,16,Бүргэд,110.0м²,15,Лизинггүй,Хан-Уул,5,Бусад,"3,85сая"
Ламинат,1тагттай,2020,Байгаа,Төмөрвакум,25,Төмөрвакум,77.0м²,8,Хувьлизингтэй,Сүхбаатар,3,220мянгат,430сая
Паркет,1тагттай,2021,Байгаа,Вакум,16,Бүргэд,72.42м²,10,Хувьлизингтэй,Хан-Уул,4,Яармаг,"210,02сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Бүргэд,41.48м²,10,Хувьлизингтэй,Баянзүрх,3,Офицер,"1,45сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Бүргэд,34.74м²,4,Хувьлизингтэй,Баянзүрх,2,Офицер,"1,45сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,47.42м²,16,Лизинггүй,Чингэлтэй,2,Баянбүрд,"1,9сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,10,Төмөр,54.33м²,5,Хувьлизингтэй,Баянзүрх,3,Чулууновоо,"1,65сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,13,Төмөр,46.65м²,12,Хувьлизингтэй,Баянзүрх,3,Бусад,"1,9сая"
Паркет,1тагттай,2020,Байгаа,Вакум,24,Бүргэд,74.0м²,8,Хувьлизингтэй,Сүхбаатар,3,Бусад,430сая
Паркет,1тагттай,2021,Байхгүй,Вакум,11,Бүргэд,91.0м²,5,Хувьлизингтэй,Хан-Уул,5,Зайсан,"329,15сая"
Паркет,1тагттай,2009,Байхгүй,Вакум,9,Бүргэд,70.0м²,9,Лизинггүй,Баянзүрх,3,Бусад,106сая
Паркет,1тагттай,2020,Байгаа,Вакум,5,Төмөр,83.0м²,5,Лизинггүй,Хан-Уул,3,Бусад,270сая
Паркет,Тагтгүй,2015,Байгаа,Вакум,12,Бүргэд,112.0м²,4,Лизинггүй,Хан-Уул,3,KingTower,330сая
Паркет,1тагттай,2021,Байхгүй,Вакум,25,Төмөр,55.04м²,21,Лизинггүй,Хан-Уул,4,Хүннү,"3,1сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Бүргэд,32.0м²,7,Лизинггүй,Баянзүрх,1,16-рхороолол,"53,15сая"
Паркет,2тагттай,2021,Байхгүй,Вакум,15,Бүргэд,72.5м²,14,Лизинггүй,Хан-Уул,4,Яармаг,"3,2сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,7,Бүргэд,47.0м²,2,Лизинггүй,Хан-Уул,2,Яармаг,"1,65сая"
Паркет,2тагттай,2010,Байхгүй,Вакум,13,Бүргэд,60.0м²,13,Банкнылизингтэй,Сүхбаатар,4,5-рхороолол,160сая
Паркет,1тагттай,2020,Байхгүй,Вакум,10,Бүргэд,84.68м²,9,Лизинггүй,Хан-Уул,4,Яармаг,"2,7сая"
